Player_ID,First_Name,Last_Name,Current_Team_ID,Current_Team_Full_Name,Current_Team_Name,Position,Current_Team_Abbr,Current_Team_City,Current_Team_Conf,Current_Team_Div
784,Jon,Barry,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
785,Richard,Dumas,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
786,Radisav,Curcic,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
787,Andre,Spencer,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
788,Dexter,Cambridge,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
789,Joe,Courtney,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
790,Duane,Washington,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
791,Melvin,Newbern,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
792,Ricky,Blanton,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
793,Jim,Jackson,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
794,Barry,Stevens,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
795,Doug,Christie,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
796,Pat,Durham,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
797,Thomas,Jordan,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
798,Gary,Alexander,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
799,Anfernee,Hardaway,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
800,Keith,Tower,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
801,Chris,Whitney,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
802,Josh,Grant,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
803,Bobby,Hurley,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
804,Mike,Peplowski,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
805,Darnell,Mee,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
806,Rodney,Rogers,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
807,Acie,Earl,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
808,Dino,Radja,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
809,Chris,Mills,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
810,Vin,Baker,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
811,Antonio,Harvey,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
812,Nick,Van Exel,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
813,Terry,Dehere,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
814,James,Robinson,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
815,Corie,Blount,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
816,Toni,Kukoc,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
817,Michael,Curry,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
818,Shawn,Bradley,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
819,Warren,Kidd,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
820,Calbert,Cheaney,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
821,Mitchell,Butler,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
822,Tito,Horford,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
823,Bryon,Russell,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
824,Luther,Wright,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
825,Darren,Morningstar,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
826,Jamal,Mashburn,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
827,Lucious,Harris,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
828,Popeye,Jones,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
829,Eric,Riley,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
830,Sam,Cassell,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
831,P.J.,Brown,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
832,Rex,Walters,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
833,Antonio,Davis,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
834,Allan,Houston,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
835,Lindsey,Hunter,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
836,Brian,Davis,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
837,Isaiah,Rider,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
838,Matt,Wenstrom,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
839,Scott,Haskin,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
840,Gerald,Madkins,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
841,Greg,Graham,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
842,Ervin,Johnson,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
843,George,Lynch,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
844,Bob,Martin,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
845,Ricky,Grace,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
846,Sedric,Toney,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
847,Chris,Webber,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
848,Gheorghe,Muresan,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
849,Richard,Petruska,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
850,Kevin,Thompson,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
851,Adonis,Jordan,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
852,Scott,Burrell,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
853,Dell,Demps,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
854,Evers,Burns,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
855,Aaron,Williams,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
856,Stanley,Jackson,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
857,David,Wesley,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
858,Chris,King,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
859,Doug,Edwards,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
860,Harold,Ellis,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
861,Malcolm,Mackey,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
862,Ben,Coleman,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
863,Roy,Marble,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
864,Reggie,Jordan,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
865,Chad,Gallagher,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
866,Bo,Outlaw,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
867,Bill,Edwards,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
868,Andrew,Gaze,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
869,Alphonso,Ford,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
870,Andres,Guibert,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
871,Skeeter,Henry,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
872,Chris,Jent,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
873,Geert,Hammink,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
874,Jalen,Rose,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
875,Reggie,Slater,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
876,Askia,Jones,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
877,Donyell,Marshall,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
878,Howard,Eisley,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
879,Grant,Hill,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
880,Anthony,Miller,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
881,Eddie,Jones,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
882,Dickey,Simpkins,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
883,Eric,Piatkowski,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
884,Lamond,Murray,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
885,Matt,Fish,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
886,Aaron,McKie,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
887,Eric,Montross,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
888,Fred,Vinson,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
889,Tom,Hovasse,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
890,Jamie,Watson,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
891,Khalid,Reeves,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
892,Brian,Grant,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
893,Henry,Turner,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
894,Michael,Smith,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
895,Antonio,Lang,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
896,Wesley,Person,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
897,B.J.,Tyler,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
898,Derrick,Alston,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
899,Sharone,Wright,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
900,Eric,Mobley,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
901,Darrin,Hancock,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
902,Bill,Curley,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
903,Anthony,Tucker,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
904,Tim,Breaux,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
905,Zan,Tabak,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
906,Brooks,Thompson,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
907,Glenn,Robinson,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
908,Jason,Kidd,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
909,Tony,Dumas,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
910,Monty,Williams,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
911,Carlos,Rogers,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
912,Sergei,Bazarevich,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
913,Julius,Nwosu,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
914,Trevor,Ruffin,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
915,Yinka,Dare,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
916,Greg,Minor,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
917,Clifford,Rozier,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
918,Charlie,Ward,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
919,Dontonio,Wingfield,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
920,Aaron,Swinson,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
921,Jim,McIlvaine,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
922,Juwan,Howard,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
923,James,Blackwell,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
924,Ivano,Newbill,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
925,Dwayne,Morton,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
926,Chris,Childs,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
927,Ryan,Lorthridge,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
928,Elmer,Bennett,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
929,Darrick,Martin,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
930,Jerome,Harmon,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
931,Mark,Strickland,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
932,Eldridge,Recasner,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
933,Darrell,Armstrong,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
934,Derrick,Phelps,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
935,Cherokee,Parks,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
936,Loren,Meyer,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
937,Charles,Claxton,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
938,Eric,Williams,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
939,Junior,Burrough,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
940,Brent,Barry,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
941,Chris,Carr,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
942,Michael,Finley,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
943,Greg,Ostertag,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
944,Eric,Snow,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
945,Sherell,Ford,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
946,Jerry,Stackhouse,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
947,Jeff,Webster,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
948,Rasheed,Wallace,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
949,Arvydas,Sabonis,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
950,Gary,Trent,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
951,Randolph,Childress,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
952,Bryant,Reeves,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
953,Lawrence,Moten,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
954,Jason,Caffey,5,Chicago Bulls,Bulls,,CHI,Chicago,East,Central
955,George,Zidek,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
956,Alvin,Heggs,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
957,Joe,Smith,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
958,Alan,Henderson,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
959,Travis,Best,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
960,Damon,Stoudamire,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
961,Jimmy,King,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
962,Ed,O'Bannon,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
963,Lou,Roe,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
964,Theo,Ratliff,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
965,Antonio,McDyess,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
966,Bob,Sura,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
967,Donny,Marshall,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
968,John,Amaechi,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
969,Tyus,Edney,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
970,Jerome,Allen,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
971,Kevin,Garnett,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
972,Mark,Davis,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
973,Marques,Bragg,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
974,Shawn,Respert,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
975,Fred,Hoiberg,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
976,Frankie,King,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
977,Don,Reid,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
978,Kurt,Thomas,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
979,Sasha,Danilovic,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
980,Terrence,Rencher,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
981,Cory,Alexander,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
982,Howard,Nathan,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
983,Todd,Mundt,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
984,David,Vaughn,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
985,Log,Vander Velden,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
986,Ashraf,Amaya,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
987,Stefano,Rusconi,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
988,Larry,Sykes,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
989,Vincenzo,Esposito,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
990,Corliss,Williamson,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
991,Rastko,Cvetkovic,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
992,Corey,Beck,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
993,Voshon,Lenard,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
994,Anthony,Goldwire,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
995,Andrew,DeClercq,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
996,Richard,Manning,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
997,Clint,McDaniel,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
998,Martin,Lewis,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
999,Dwayne,Whitfield,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1000,Mario,Bennett,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1001,Melvin,Booker,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1002,Darryl,Johnson,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1003,John,Coker,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1004,Donnie,Boyce,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1005,Thomas,Hamilton,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1006,Robert,Churchwell,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1007,Cuonzo,Martin,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1008,Cedric,Lewis,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1009,Antoine,Walker,2,Boston Celtics,Celtics,F,BOS,Boston,East,Atlantic
1010,Brett,Szabo,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1011,Brent,Scott,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1012,Erick,Dampier,12,Indiana Pacers,Pacers,,IND,Indiana,East,Central
1013,Jerome,Williams,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
1014,John,Wallace,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1015,Walter,McCarty,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1016,Marcus,Camby,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1017,Donald,Whiteside,28,Toronto Raptors,Raptors,,TOR,Toronto,East,Atlantic
1018,Shareef,Abdur-Rahim,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
1019,Roy,Rogers,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1020,Ben,Wallace,30,Washington Wizards,Wizards,,WAS,Washington,East,Southeast
1021,Reggie,Geary,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1022,Vitaly,Potapenko,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1023,Ed,O'Bannon,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
1024,Kerry,Kittles,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1025,Erick,Strickland,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1026,Darvin,Ham,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1027,Stephon,Marbury,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
1028,Shane,Heal,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1029,Dean,Garrett,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
1030,Priest,Lauderdale,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
1031,Ike,Austin,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1032,Loy,Vaught,13,LA Clippers,Clippers,F,LAC,LA,West,Pacific
1033,Lorenzen,Wright,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
1034,Todd,Fuller,10,Golden State Warriors,Warriors,C,GSW,Golden State,West,Pacific
1035,Ray,Owes,10,Golden State Warriors,Warriors,,GSW,Golden State,West,Pacific
1036,Ray,Allen,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
1037,Allen,Iverson,23,Philadelphia 76ers,76ers,G,PHI,Philadelphia,East,Atlantic
1038,Mark,Bradtke,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1039,Steve,Nash,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1040,Ben,Davis,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1041,Derek,Fisher,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1042,Travis,Knight,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1043,Kobe,Bryant,14,Los Angeles Lakers,Lakers,,LAL,Los Angeles,West,Pacific
1044,Matt,Maloney,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
1045,Othella,Harrington,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1046,Randy,Livingston,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1047,Emanual,Davis,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
1048,Shandon,Anderson,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1049,Malik,Rose,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1050,Tony,Delk,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1051,Jeff,McInnis,8,Denver Nuggets,Nuggets,,DEN,Denver,West,Northwest
1052,Dontae',Jones,20,New York Knicks,Knicks,,NYK,New York,East,Atlantic
1053,Nate,Driggers,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1054,Samaki,Walker,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
1055,Amal,McCaskill,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1056,James,Scott,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1057,Mark,Hendrickson,23,Philadelphia 76ers,76ers,,PHI,Philadelphia,East,Atlantic
1058,Aleksandar,Djordjevic,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1059,Jermaine,O'Neal,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1060,Chris,Robinson,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1061,Kevin,Salvadori,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1062,Evric,Gray,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1063,Moochie,Norris,15,Memphis Grizzlies,Grizzlies,,MEM,Memphis,West,Southwest
1064,Devin,Gray,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
1065,Martin,Muursepp,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1066,Gaylon,Nickerson,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1067,Marcus,Brown,25,Portland Trail Blazers,Trail Blazers,,POR,Portland,West,Northwest
1068,Robert,Werdann,3,Brooklyn Nets,Nets,,BKN,Brooklyn,East,Atlantic
1069,Ruben,Nembhard,29,Utah Jazz,Jazz,,UTA,Utah,West,Northwest
1070,Jamie,Feick,4,Charlotte Hornets,Hornets,,CHA,Charlotte,East,Southeast
1071,Jason,Sasser,27,San Antonio Spurs,Spurs,,SAS,San Antonio,West,Southwest
1072,Tony,Farmer,16,Miami Heat,Heat,,MIA,Miami,East,Southeast
1073,Shawnelle,Scott,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
1074,Brian,Evans,22,Orlando Magic,Magic,,ORL,Orlando,East,Southeast
1075,Steve,Hamer,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
1076,Dexter,Boney,24,Phoenix Suns,Suns,,PHX,Phoenix,West,Pacific
1077,Michael,Hawkins,2,Boston Celtics,Celtics,,BOS,Boston,East,Atlantic
